Object Name,Field Name,Label,Type,Length,Precision,ByteLength,Digit,Relationship Name,isCalculated,isCustom,isDependentPicklist,isRestrictedPicklist,isExternalID,TreatNULLasZERO,isUnique,isSearchPrefilterable,getDefaultValue,Help Text,Formula,Picklist Values,QualifiedApiName,Description,DataType,IsCompactLayoutable,IsCompound,IsFieldHistoryTracked,IsHighScaleNumber,IsHtmlFormatted,IsIndexed,IsListFilterable,IsListSortable,IsListVisible,IsNillable,IsPolymorphicForeignKey,IsSearchPrefilterable,IsWorkflowFilterable,LastModifiedDate,NamespacePrefix
Account,BillingCountry,Billing Country,STRING,80,0,240,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,BillingLatitude,Billing Latitude,DOUBLE,0,18,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,BillingLongitude,Billing Longitude,DOUBLE,0,18,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,BillingGeocodeAccuracy,Billing Geocode Accuracy,PICKLIST,40,0,120,0,null,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,null,Address | NearAddress | Block | Street | ExtendedZip | Zip | Neighborhood | City | County | State | Unknown,,,,,,,,,,,,,,,,,,
Account,BillingAddress,Billing Address,ADDRESS,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,BillingAddress,null,Address,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,ShippingStreet,Shipping Street,TEXTAREA,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,ShippingCity,Shipping City,STRING,40,0,120,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,ShippingState,Shipping State/Province,STRING,80,0,240,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,ShippingPostalCode,Shipping Zip/Postal Code,STRING,20,0,60,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,ShippingCountry,Shipping Country,STRING,80,0,240,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,ShippingLatitude,Shipping Latitude,DOUBLE,0,18,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,ShippingLongitude,Shipping Longitude,DOUBLE,0,18,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,,,,,,,,,,,,,,,,,,
Account,ShippingGeocodeAccuracy,Shipping Geocode Accuracy,PICKLIST,40,0,120,0,null,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,null,Address | NearAddress | Block | Street | ExtendedZip | Zip | Neighborhood | City | County | State | Unknown,,,,,,,,,,,,,,,,,,
Account,ShippingAddress,Shipping Address,ADDRESS,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,ShippingAddress,null,Address,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Phone,Account Phone,PHONE,40,0,120,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Phone,null,Phone,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Fax,Account Fax,PHONE,40,0,120,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Fax,null,Fax,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,AccountNumber,Account Number,STRING,40,0,120,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,AccountNumber,null,Text(40),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Website,Website,URL,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Website,null,URL(255),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,PhotoUrl,Photo URL,URL,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,PhotoUrl,null,URL(255),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null
Account,Sic,SIC Code,STRING,20,0,60,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Sic,null,Text(20),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Industry,Industry,PICKLIST,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,Agriculture | Apparel | Banking | Biotechnology | Chemicals | Communications | Construction | Consulting | Education | Electronics | Energy | Engineering | Entertainment | Environmental | Finance | Food & Beverage | Government | Healthcare | Hospitality | Insurance | Machinery | Manufacturing | Media | Not For Profit | Recreation | Retail | Shipping | Technology | Telecommunications | Transportation | Utilities | Other,Industry,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,AnnualRevenue,Annual Revenue,CURRENCY,0,18,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,AnnualRevenue,null,"Currency(18, 0)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,NumberOfEmployees,Employees,INTEGER,0,0,0,8,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,NumberOfEmployees,null,"Number(8, 0)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Ownership,Ownership,PICKLIST,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,Public | Private | Subsidiary | Other,Ownership,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,TickerSymbol,Ticker Symbol,STRING,20,0,60,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,TickerSymbol,null,Content(20),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Description,Account Description,TEXTAREA,32000,0,96000,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Description,null,Long Text Area(32000),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Rating,Account Rating,PICKLIST,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,Hot | Warm | Cold,Rating,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Site,Account Site,STRING,80,0,240,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Site,null,Text(80),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,OwnerId,Owner ID,REFERENCE,18,0,18,0,Owner,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,OwnerId,null,Lookup(User),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Account,CreatedDate,Created Date,DATETIME,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,CreatedDate,null,Date/Time,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Account,CreatedById,Created By ID,REFERENCE,18,0,18,0,CreatedBy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,CreatedById,null,Lookup(User),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Account,LastModifiedDate,Last Modified Date,DATETIME,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,LastModifiedDate,null,Date/Time,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Account,LastModifiedById,Last Modified By ID,REFERENCE,18,0,18,0,LastModifiedBy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,LastModifiedById,null,Lookup(User),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Account,SystemModstamp,System Modstamp,DATETIME,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,SystemModstamp,null,Date/Time,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null
Account,LastActivityDate,Last Activity,DATE,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,LastActivityDate,null,Date,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null
Account,LastViewedDate,Last Viewed Date,DATETIME,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,LastViewedDate,null,Date/Time,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null
Account,LastReferencedDate,Last Referenced Date,DATETIME,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,LastReferencedDate,null,Date/Time,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null
Account,IsPartner,Partner Account,BOOLEAN,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,,IsPartner,null,Checkbox,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Account,IsCustomerPortal,Customer Portal Account,BOOLEAN,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,,IsCustomerPortal,null,Checkbox,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Account,ChannelProgramName,Channel Program Name,STRING,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,ChannelProgramName,null,Text(255),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null
Account,ChannelProgramLevelName,Channel Program Level Name,STRING,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,ChannelProgramLevelName,null,Text(255),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null
Account,Jigsaw,Data.com Key,STRING,20,0,60,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Jigsaw,null,Text(20),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,JigsawCompanyId,Jigsaw Company ID,STRING,20,0,60,0,JigsawCompany,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,JigsawCompanyId,null,External Lookup,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,null,null
Account,CleanStatus,Clean Status,PICKLIST,40,0,120,0,null,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,null,In Sync | Different | Reviewed | Not Found | Inactive | Not Compared | Select Match | Skipped,CleanStatus,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,AccountSource,Account Source,PICKLIST,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,Web | Phone Inquiry | Partner Referral | Purchased List | Other,AccountSource,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,DunsNumber,D-U-N-S Number,STRING,9,0,27,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,DunsNumber,null,Text(9),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,Tradestyle,Tradestyle,STRING,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Tradestyle,null,Text(255),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,NaicsCode,NAICS Code,STRING,8,0,24,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,NaicsCode,null,Text(8),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,NaicsDesc,NAICS Description,STRING,120,0,360,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,NaicsDesc,null,Text(120),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,YearStarted,Year Started,STRING,4,0,12,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,YearStarted,null,Text(4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,SicDesc,SIC Description,STRING,80,0,240,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,SicDesc,null,Text(80),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Account,DandbCompanyId,D&B Company ID,REFERENCE,18,0,18,0,DandbCompany,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,null,null,null,,DandbCompanyId,null,Lookup(D&B Company),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,null,null
Account,OperatingHoursId,Operating Hour ID,REFERENCE,18,0,18,0,OperatingHours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,null,null,null,,OperatingHoursId,null,Lookup(Operating Hours),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,null,null
Account,CustomerPriority__c,Customer Priority,PICKLIST,255,0,765,0,null,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,High | Low | Medium,CustomerPriority__c,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-13 01:43:44,null
Account,SLA__c,SLA,PICKLIST,255,0,765,0,null,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,Gold | Silver | Platinum | Bronze,SLA__c,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-13 01:43:44,null
Account,Active__c,Active,PICKLIST,255,0,765,0,null,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,No | Yes,Active__c,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-13 01:43:44,null
Account,NumberofLocations__c,Number of Locations,DOUBLE,0,3,0,0,null,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,NumberofLocations__c,null,"Number(3, 0)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-13 01:43:44,null
Account,UpsellOpportunity__c,Upsell Opportunity,PICKLIST,255,0,765,0,null,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,Maybe | No | Yes,UpsellOpportunity__c,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-13 01:43:44,null
Account,SLASerialNumber__c,SLA Serial Number,STRING,10,0,30,0,null,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,SLASerialNumber__c,null,Text(10),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-13 01:43:44,null
Account,SLAExpirationDate__c,SLA Expiration Date,DATE,0,0,0,0,null,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,SLAExpirationDate__c,null,Date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-13 01:43:44,null
Account,Support_Tier__c,Support Tier,PICKLIST,255,0,765,0,null,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null,null,Bronze | Silver | Gold,Support_Tier__c,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2021-08-07 23:09:08,null
Account,Total_Spending__c,Total Spending,CURRENCY,0,18,0,0,null,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Total_Spending__c,null,Roll-Up Summary (SUM Opportunity),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-08-07 23:10:52,null
Account,Amount_Until_Next_Tier__c,Amount Until Next Tier,CURRENCY,0,18,0,0,null,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,null,null,"IF ( Total_Spending__c <  $CustomMetadata.Support_Tier__mdt.Bronze.Minimum_Spending__c,
     $CustomMetadata.Support_Tier__mdt.Bronze.Minimum_Spending__c - Total_Spending__c,
     IF ( Total_Spending__c <  $CustomMetadata.Support_Tier__mdt.Silver.Minimum_Spending__c,
          $CustomMetadata.Support_Tier__mdt.Silver.Minimum_Spending__c - Total_Spending__c,
          IF ( Total_Spending__c <  $CustomMetadata.Support_Tier__mdt.Gold.Minimum_Spending__c,
               $CustomMetadata.Support_Tier__mdt.Gold.Minimum_Spending__c - Total_Spending__c,
               0
          )
     )
)",,Amount_Until_Next_Tier__c,null,Formula (Currency),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2021-08-07 23:24:48,null
Opportunity,Id,Opportunity ID,ID,18,0,18,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Id,null,Lookup(),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null
Opportunity,IsDeleted,Deleted,BOOLEAN,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,,IsDeleted,null,Checkbox,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null
Opportunity,AccountId,Account ID,REFERENCE,18,0,18,0,Account,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,null,null,null,,AccountId,null,Lookup(Account),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,null,null
Opportunity,IsPrivate,Private,BOOLEAN,0,0,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,,IsPrivate,null,Checkbox,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,null,null
Opportunity,Name,Name,STRING,120,0,360,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Name,null,Text(120),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Opportunity,Description,Description,TEXTAREA,32000,0,96000,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Description,null,Long Text Area(32000),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Opportunity,StageName,Stage,PICKLIST,255,0,765,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,Prospecting | Qualification | Needs Analysis | Value Proposition | Id. Decision Makers | Perception Analysis | Proposal/Price Quote | Negotiation/Review | Closed Won | Closed Lost,StageName,null,Picklist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,null,null
Opportunity,Amount,Amount,CURRENCY,0,18,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Amount,null,"Currency(16, 2)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
Opportunity,Probability,Probability (%),PERCENT,0,3,0,0,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,null,null,,Probability,null,"Percent(3, 0)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,null,null
